Annual_Income_Rupees,Deductions_Rupees,Retirement_Contributions_Rupees,Tax_Savings_Rupees
58270.402422432744,13843.57410145244,3720.7203590101913,4002.733197149893
81597.82792008726,6010.218459095902,2285.8179216785434,2688.362696761409
74764.3516485728,9327.192441140949,3029.2474010979786,2809.967347776408
80736.25561647926,11084.922983557397,2111.186701853285,4126.9378488743805
94503.68255211426,17532.163382017126,3165.6700473168466,3411.383971229109
68437.54770053246,8788.846800444291,8813.34630854701,3621.6458946439598
72737.8499812581,11580.297136163746,2711.0777879221037,3974.8311899020277
65884.6794986485,19644.277043396094,5173.411442229243,1042.296361465259
53969.89719584312,8553.265006548972,1097.5941218160267,4485.322051018915
70223.02468285218,6651.779238957773,8151.717298087372,2776.9552904913594
89189.95447930662,8346.748748825608,1385.856927865009,4285.418617160562
82036.23345974868,17736.439747426997,8991.77340965989,1341.966659630856
41658.467079362665,12792.655085994731,5754.8963606268035,3794.588998919939
77440.06455584572,15738.361895272534,4528.299022726681,1247.0839205372272
51225.64067395778,9522.177299047667,3626.308791284937,1094.7734115266296
99217.71150018161,17602.01698372372,9301.61786195293,3397.9104416601112
84633.07613705345,6976.282621541874,3461.3255345172956,3698.3652602270136
85432.5079904075,15258.292154898563,2456.898212908658,4174.887623306309
54579.54380389721,7196.457654027305,4480.647579420238,1570.115039240652
97124.22307443219,11776.070929900327,9405.87873267146,4458.727135577091
53353.399423671224,7214.564571163597,5980.278006350778,4497.203111148968
74666.50536195587,5915.524027118682,7392.932269277401,4987.957422455502
71590.23358670957,9894.531762640958,6125.17349761882,3015.517350678714
43280.406160803606,19432.394183759054,7826.9264344446465,2198.0821739117737
82451.73128563928,15227.295476168754,5511.810067398785,2916.633650709386
75689.89212814264,19114.98531070517,4263.851086633772,3130.0316507322877
69331.39938886047,7411.085646075158,1501.506686418963,2109.6058497331182
95545.43419117751,10413.149483295236,4859.10268748248,3904.4275188597185
98971.53797471512,7164.013590425442,3583.39300029203,1944.7356476209388
70392.47007239625,18965.387268813814,9652.657340402928,4301.937812159704
54319.91646661424,14286.391930371405,6715.884870314481,2282.7261554565393
76605.96383520747,11448.04347987115,844.8156763381643,2095.7598213988563
53773.41047271573,17886.628948665217,7791.647756540237,4345.466261662545
40784.9060317507,13086.318942164471,3235.132376038908,2319.2425625145675
40776.35207472799,11963.13478252605,9688.21272659946,4264.1525096402565
60222.259282031795,7122.130499265521,5073.110162206333,3897.703294737214
45874.92760252902,15220.638789926348,6346.99593727554,3561.976719762072
42609.07704477626,9808.888479790061,8287.597791192387,4505.490267442199
67491.72448046537,6275.628655141271,4302.130596687761,1109.4777107593209
70574.46305730651,13916.94416588435,9134.322819512217,4429.2390910072345
73874.87159564058,7926.184906404531,6229.999914510656,2081.116175441537
64851.66918868418,16181.248202962468,3789.36889080823,2358.715530562071
94104.1473512197,7165.751267798194,7326.395697444705,2474.360895646808
99201.53021392465,11754.996397507457,1857.2955210714292,4078.0573549698465
59513.11514066208,16671.61350598547,1082.6648268453232,3438.141795917482
55258.41373691475,10976.813615558627,690.5445153951517,3876.8824236556193
84729.55821982407,15609.024720769943,3287.122614419676,1007.9780664102498
47470.969065110694,10325.520986415078,1328.934670744022,4772.634686685044
54010.85445364493,16945.171500980294,4886.355644228261,1766.8625341910392
82267.07766374163,17326.944572583998,272.617942840373,2901.535656534365
83863.8173564476,7146.571000916565,9042.665856998554,1990.4762956805962
59562.16443523495,16794.509600044883,6579.064794807732,3013.0143885608077
40133.90536359534,8049.73914326465,2551.7776669703553,3746.976402125933
76548.56180657423,6054.59813175815,6432.231164608085,3226.270919021629
80007.83299584317,19600.627905570105,7968.388287747919,1072.4466054344641
73985.89257932937,16002.196312537093,7560.550003276744,4826.794122932251
93852.48012335176,7681.687128130299,6210.708061382034,4288.556709773315
81266.4626848493,10813.785351006956,7724.950231789605,3188.8041988741365
73480.70576067313,19747.95617006642,8251.30771190794,3366.751238878035
50250.605457836966,10667.443156784822,975.5621953148019,4298.676197029016
63870.43334434069,15943.392382184336,6404.194168734363,4614.721496766931
95209.47960472383,6820.488094497127,5485.198603925757,2775.5381841978888
87974.95532135843,7553.449704671122,7553.5192209693405,1563.696013305696
57124.18836781155,10242.313151119404,1694.170016479204,2676.4620468899475
94062.81943412965,19375.622882758027,420.24514962204495,2028.5929773597684
74019.19249056216,16132.09359735805,6869.310219233532,1141.3172346153085
78143.20660536039,12851.304267680312,3821.7726431598808,4443.384617029666
79332.787326093,16403.9938547849,654.290229210367,4373.730907304696
55329.57255920616,12729.505496930995,9738.054381338285,3131.094067813512
48616.46641789743,15074.906270083,3201.4379773503733,3130.9943919066995
95307.93416849236,12741.524135620792,4096.322918292675,4030.66787833949
45889.20041588363,6234.483230190651,5526.455619766477,1311.3720577733488
42391.887819195705,7781.692322893867,1227.0498842407574,4667.086420216904
50951.36728586035,9014.01073916015,3310.0008131636537,3196.8719407380872
75905.28558253644,15677.948816196427,7239.530827257378,4110.1219481223
86361.5825289613,6093.904490238621,262.3770689993188,1453.7237944922388
70174.08653800211,13367.014425583788,1468.9900270554945,1287.592004269512
78109.00812936403,7682.543745600262,5735.902259811577,1666.2952188327686
62744.00424326426,12236.298956896084,6500.81952581408,2686.7800948560152
80336.5963989574,8245.580917832833,3770.492308590754,4715.408929287984
80347.92297307958,9816.513120148058,5210.471083564263,3589.73556394672
54894.71895986804,18706.786182731892,359.6422598136284,1851.8415508537496
53258.86358609255,12276.811028458813,3948.5492754934194,2504.0305908921237
51803.87422214505,10545.67648389698,9777.995063795375,3104.7899688566354
68728.39768189225,8687.205195137074,523.4027982138689,4349.358571018837
43780.59001569281,10221.497413409015,8409.463636723445,2999.9263881927604
64161.60185763251,6433.501700411519,1397.8089895375224,2828.416322108913
54913.5145835072,7507.452720519843,9228.03553440122,1921.920141841059
76369.89474017594,6690.597938364675,5129.75211388068,4787.704285896331
64047.20960642226,11226.64035360895,2863.246320898284,1004.6697510973672
80703.66668921988,15313.89350506336,4258.027192095062,1027.0224868159676
89470.92652909181,13224.28853238257,1937.4470968324176,4338.318204402458
46029.973266620036,16231.411276793182,3285.886915925952,3159.726933127568
86028.59488220498,9310.486920826057,8630.335916797105,4543.063789397813
48485.39340838193,14248.8625479143,8120.544307983266,4085.6086942175148
81330.71235625565,19557.828539694412,3349.1128560895677,1751.2350344425745
45407.65464800093,19101.172015166216,698.7731742574155,4801.922608322057
54876.54186769064,8553.447675053245,2977.2338029502043,3343.6298298592296
70799.44434784872,19534.75158723579,540.1366753183845,1061.0512760490778
66494.8742757061,19486.504115652708,3721.805276739644,3877.901673751851
86733.9284836133,6529.510146461069,2257.3608416724724,1988.2663978195897
66818.97905085237,9760.999122557805,5386.945922068631,3579.2126490785627
50828.03558971238,10515.901208314863,3193.675106033992,3083.8460836646077
49573.36713504603,14532.565004539154,6650.878624156915,1350.99912527307
50643.87294739961,12733.393036920404,8245.327776438393,3739.8498859377783
49988.57211196356,17852.162535784606,6911.164492560898,2226.2435518736784
86069.93964950251,11516.236845239562,4638.516209884885,2672.5059709063753
89271.73366206302,9832.985018281634,1341.7768233425575,2161.9753201458598
75144.82955993191,13712.823539657944,9171.792661963205,1576.3391402815814
93011.04698111073,14476.439089655407,562.6937267736143,1141.1474022634432
88973.65252419164,7307.228918250597,1445.949935988845,3861.6666796752584
54467.585314509,13352.710445490022,7685.979853910491,3796.5286771446827
96585.59022856629,18520.21637770411,7600.022552162074,3400.303886775506
97482.59281299269,7206.693618135393,231.99124977639985,3694.4175595158836
86010.46803816789,13404.547070881143,7777.271280791426,3011.783656538458
77456.12312036616,6020.653652688382,1996.5377741786706,4109.77788857735
86706.46032213198,7703.1095115292555,4736.717176860858,4684.621308751952
79005.49135266943,7573.603520296115,401.60660107060875,4019.5846575995497
62304.18023185416,11859.435427559205,4467.661836763565,3688.7880467637115
72463.04572437902,17178.34978769685,650.118153348983,3680.0650512377692
53000.493568254606,13788.908057159182,2137.2186037385477,3041.1707842989563
72473.00068833161,9697.262168655316,2688.880854653278,3431.261814575651
81573.96773455676,17891.009828127346,7667.359215503521,1003.0712367347259
94749.24210024124,12251.340569876698,346.1042095128297,1287.415405197069
82450.23092648621,18987.839688207132,6883.3111504948165,1026.7414997639776
42693.18200353572,19045.34731411148,3830.4536050007864,4478.246461951672
91165.77589076369,8554.962571329092,1790.7000406328477,2159.132752057342
94522.14249415329,6518.504285086613,7048.179461273134,1521.7955276356874
75662.65280092049,14256.465813715084,9395.722071882714,2780.253477611496
65892.8051324735,5244.094169211991,9199.21985669468,3707.099759412764
52595.863298058335,10080.86346821329,7721.833147671054,1975.2370755083261
87750.18300473329,18825.714197742454,6197.215786307976,3132.323936604571
45277.445565886366,16285.559858553332,2712.1974462055023,2745.864727609661
81168.6056699212,8104.388722150984,7061.199033619495,3306.086977576385
52818.268588497274,5387.829847773637,5459.576773027,2947.073304276566
44233.38123855068,9214.52335457303,1799.6205320656268,2943.816319330148
54551.978350013975,9747.143500783317,7026.988219361429,2754.5259861796694
40020.084826217455,11464.895215124048,2262.368484611762,4645.856713922034
59790.420409898405,9172.620409819898,1615.6535070338573,3202.707383479703
44566.560077548675,8165.667030577665,1026.4882783930784,1512.7705634947133
56750.97616999619,12966.104382731057,4402.158488635666,1878.303709905036
66890.6172127267,16542.269975696967,4324.599732385016,1397.3244604893282
89293.2397409676,14473.592371948722,5622.0677967109605,3940.543516476059
56257.13384930178,14623.381583593948,8826.66531771581,4657.228674204085
61897.91612123231,16404.373279641502,971.8774625311399,1311.110510720654
99468.55728924586,18582.37775800597,1178.9284535964762,3102.531204325322
68046.56367100267,11650.920691790025,9796.438686810507,1208.957952285426
58006.26921479119,9709.86624140419,6762.771354514615,2293.277035017042
92089.89415747588,17563.78314642553,7681.8326800171835,4854.194128260495
63793.37544520982,15763.824124686553,8198.001898872426,4423.364958295544
45400.429833804636,14331.814946899243,9337.459127581375,4521.545088594532
71093.47237502037,9319.009348849588,388.02037038264905,4004.636124486638
98357.76783206117,9181.714192866453,3345.4058072955418,4753.316321244192
94354.79151993875,11380.002638903628,3272.873302138606,4792.943572049268
78979.56940096324,10880.20344647008,7669.3582957278595,3220.527290508116
41132.140904658794,7581.801397915183,6827.316798026988,1321.1017458719066
43113.633067498944,17196.52213840143,2849.282545889399,3199.0404681999094
65583.09466244635,17190.784373886163,9081.820462692474,1329.455012122184
61799.96171068334,17805.975656000788,1769.0622135195922,1070.0346979973392
99703.16682867012,18798.658958015323,5634.021159212426,4445.42244984387
50951.394115065414,8567.755006322272,478.35229504471386,3648.8003266821274
90604.96342238628,9319.28822970589,9126.029441520828,1684.2053011089906
40710.48679059829,5571.706745685013,3317.0028523928218,2558.197418290897
49804.07804248602,6813.711881521362,8023.117754510232,4651.252315006799
69591.65586401035,17760.78385139881,4657.809027149075,4648.7878893610705
72649.25932996745,15680.079305404295,8621.171413096648,3229.2543263852567
80573.51653147032,19861.25642831823,4527.361744117682,4629.876998320784
80436.47655010766,11818.608537817927,1773.7404599018137,3279.0197309938367
60507.00385180801,16822.655855362267,147.29372305491984,2533.315086055459
87047.54543675562,7552.26932713984,3687.344636555944,4543.410640053882
82278.53638418157,18017.481687467134,6835.645771880868,4093.172238909417
43179.44185941381,12075.707576436387,9959.666880924544,1083.259210518714
47327.564991588944,16518.63293277249,7342.2906078705955,2608.9721257984675
97458.22389410847,17880.127679056633,2069.338809466806,4476.306181621636
99015.02379725863,19642.5943298251,1754.7806067337747,2902.187773722152
78251.28095751429,14787.767880529427,582.9208464706393,4719.609016777436
46777.51840207757,15653.284915335167,2118.1581620818624,3108.928822800924
40757.76910271825,5497.414723443294,4336.3928780432525,3309.7959980445826
60237.50078576957,5048.696387289308,5020.955856061769,3374.3405954884124
77898.23151134858,10133.497647566155,8125.698477170387,4931.571535884614
47442.210813473794,16942.35423875437,1745.8866094491998,2726.0338702370227
52557.31586804634,15111.27224948388,1936.4602817551524,2312.809267422859
88269.40627860051,5712.141298314239,6727.8699365750945,4732.934008264827
75693.90751297724,7134.399888002645,7106.855298621503,2924.502212929462
89767.66038568274,18890.323919626484,5582.693692850457,3885.314968435589
88944.18845215143,11097.768937656016,6470.3747192387855,1288.9588737709742
43005.226004241165,19647.784276881324,2593.7874974704946,2408.6571006091604
65211.516752174546,18706.995695232086,7339.845888497563,1867.5255782421343
74854.10151091826,16795.45128180313,871.5003125896692,1397.5609360695075
57466.38282001189,5300.380604860708,2527.1993253020564,1860.7774425026373
57233.58263966639,14114.589917744017,9110.701638333783,1754.959246451805
88759.0331217092,10888.031221378806,4358.184805299319,4820.635229436637
95513.43479973401,15898.063378727056,35.44575848324683,3417.9066012874205
82098.37720080171,14424.244001631576,3093.1254752307614,1587.7705946529672
99105.60944512644,13516.35671264935,3820.6122117447185,1751.8877601926756
47295.54329927041,11487.895609157536,8431.888049557303,2469.042534222199
78818.4449102451,17084.62316116687,3863.919163217202,4025.0434215214914
67606.37704793304,17807.328733499005,2800.4762735996223,2841.887747764218
78294.78243918842,12228.305081188591,1487.5305194725897,2226.4467541205363
44723.70978483205,18153.945041453277,4825.284405295011,2322.7537679782363
82209.49097582547,8668.365040692257,433.4673267324229,4556.4921081491375
49260.55160827091,17197.109164022684,7716.689126788664,1554.0573254964079
90936.79917253995,8434.008958201613,2770.7849202674415,3938.6907307204197
66220.45332316295,13246.913435687677,7700.47167981143,3421.305254373558
63092.492960110845,19538.96799038716,6303.485153707491,3851.492620788966
57442.85792087704,8417.33296047541,960.1952517041024,3967.891864867515
83658.25219714647,7525.234274553017,864.6258364100335,2202.509080536982
52160.101291523395,15751.876802290964,9677.14513577553,2954.2672252486873
66551.92458326937,9579.97541165851,2137.664907932525,3909.6616153099717
63503.28024731476,9014.798588824091,4754.554116130376,2699.948841355133
84833.03032645416,19820.678478005502,24.180454416984354,3876.8063249341744
64441.96257837959,15164.318752191912,4850.164399265874,3717.49139435315
49434.11768833606,14422.981598046254,4710.168138204776,2853.376550985454
89242.428665604,8377.32606558039,861.8843638882013,1581.7156527814836
68433.15791821838,10497.255640850137,6525.694038795169,4403.707483828133
43358.59624876303,9114.841867729132,2082.6570840057225,2083.4204613838756
92687.6239349425,6792.616706816319,8350.38364924799,3469.0046788826244
46170.387785798994,15280.964269308606,9621.143722469467,2412.678230090761
90063.5917444475,17666.420700455918,3178.140951084918,4679.5047864477565
73439.1140403311,10152.054965287243,3137.9569478250514,3938.7212758840756
70454.39202012288,10681.936563244406,1490.5670492261747,3196.2634769303727
43085.424378596406,14288.764543467043,9141.282020562294,3310.0550469623245
83366.77311899996,17720.029822293916,741.0925991767625,4073.8102799237477
48955.89696480204,17067.279817692262,2626.9045834750573,2409.139605569917
68585.7218324551,18186.70541403516,3563.124395487747,2651.023226692343
85239.08015261297,10751.935867612425,7449.070182103952,3226.0471115500122
85137.51941937658,10422.464377273482,7541.8177204068215,1361.7560673559863
68518.14844891551,14067.54463088209,8270.018761929814,2409.098237799555
82010.25221150462,7318.267611727438,7967.8038857164565,4596.796668083063
54642.550390718345,10342.48019247828,6679.10011539424,2281.613062968696
96222.54577957912,18446.576232595326,9670.682862871447,3140.8931326129677
96561.65552868352,13935.538743502748,696.590985292106,4770.670086904896
73578.26396637043,8585.75820387532,8950.890507251166,3730.6380585128727
72036.9905023328,10684.196073852552,6682.386641363105,4757.390395795761
82560.87035240947,11648.621499195857,9256.0743266226,2694.1392806644963
83805.58625973335,5504.261877365499,8118.214296143815,4731.0415341560965
87608.8867088483,5649.341005551007,4077.08785739458,4755.295011250938
91645.09843834542,7018.7761979521465,4057.2752936335787,3538.972447459262
94570.87815012298,15525.49402434072,5774.175682466547,2318.0155954349834
46890.841566678515,17510.323894629524,4359.879993803769,3917.0457648304005
75015.56132269018,12257.381487461762,2671.164308038142,1732.2767590777612
85163.85686560284,8718.998259833941,8378.365843872496,2760.1230343905627
47131.50552566157,16581.23773770561,4666.6826015357055,1665.6327846542022
41551.383551452105,19834.654855490124,3285.7490146689815,4050.2184875970684
66827.86709300624,11357.39233423885,8089.04607084111,2012.8079731637633
72027.94441599876,9812.475667973009,8706.21579061887,3552.3567621078687
44916.417185232014,7536.122014705836,8233.670464198303,2086.1053006059924
69500.56270426988,19203.7235624969,3030.0099797169346,4076.790507930149
93759.6478124512,9684.77538293824,1713.1646759006703,3582.71044283195
62966.73498983792,17151.712843575202,2495.320456453727,2980.1244051247504
75599.7113750577,12012.575136497942,2407.503757841133,4250.593033541481
95074.56832544276,10846.428060094431,5463.487535751228,2531.083480075544
47696.224520068754,7543.877627952625,2276.8551979361796,2524.971044606858
55531.497568441206,12038.465301486121,5998.516899015739,4313.098615356923
46499.12778665511,8671.797586679504,3459.392584510819,3976.3938245334075
43740.78621358056,10976.517449621484,5312.327960936556,1892.7252571632782
81452.41670766308,15796.525941314725,2947.456914116757,3972.721173051498
83717.0486518507,7442.215350161481,8983.66292224475,1433.1308796273117
90408.82353500098,19483.4945920253,7854.4127720109755,4184.888394311702
58648.85584813157,12801.210986753587,6021.809966083202,3720.666668888172
48540.1898801626,6898.010563928072,6540.028902826376,4138.156305691467
88557.48182612822,8798.687199603672,7655.386749995619,3676.062203034603
89485.23364148245,13380.480370971229,386.49691030351096,4095.446716032159
47459.14297430172,9355.710174459076,7112.366814053921,4971.671385615606
55551.65933944306,14651.762415065179,8836.345676428362,1898.7830298909466
73712.84498247711,11731.3304710836,1339.5953508550751,1240.4472480766092
75115.43980700502,17776.894743957233,4292.183585666147,1170.106155696376
83432.90135358894,12388.166181449204,2108.3839743159315,4032.257466346848
95590.08731874882,6995.525710019194,256.6133073458088,4692.116633916601
96385.68002009709,14672.035324043327,9142.009142052131,3136.311628067753
54562.2864165076,6242.873406004488,4244.589106879636,2447.568720705618
67009.02142436974,19873.487220911215,4563.420132578481,3298.354443843169
40433.642817517175,16664.23859653472,1022.6217375558932,3817.8931983917955
46023.20672522853,7668.7392614041855,6442.306029128771,1226.2235061071785
97626.44629777098,19149.279502525238,7411.314748834532,3943.3587852617475
82402.29460512081,7025.959931919297,1130.0213535828652,1056.2774477929922
97429.02083003703,17303.199157021587,2035.8421707990692,4764.473442682554
59517.34036037354,5845.903131077505,144.77168835584808,4197.828829398783
46949.90846117615,14829.372791091739,1066.648894486013,2241.9056841694337
50635.37232591887,5770.325419671187,4520.665765169395,4679.281026978521
68576.17035752311,14728.513336136553,3068.269210361605,3369.9904954335634
79442.4140951029,15087.506980085465,2160.1359467769234,3422.00743338291
96423.98995784111,12999.053685200555,4282.934300911386,4684.821542218657
56757.25401183589,7199.031382905895,1243.066813520912,4429.593968141227
69943.20650343638,10216.819365364732,5091.786169539887,2701.5945402123066
97834.52331462028,16740.269559634482,2276.651972371532,2383.7644827756967
63651.52959653226,17608.223911887282,2686.541657980158,3370.504799551811
66334.58094593897,15922.298572335598,9344.647644507928,3578.3885304994383
62616.894362428866,17422.689838209983,7558.514501467411,4262.33433780562
82058.73076210183,13599.646884956861,7205.410374367135,3768.5224088799205
53856.541208073344,18805.116329499142,507.914376774874,1084.028894191681
81330.15762041073,13591.185788022078,4083.5317605466325,3490.3567972247984
84154.07008855279,10385.566533287754,8991.972821372206,4857.424320759515
64987.96581829969,7063.650021931655,5865.454942197937,1527.396319519056
44253.23621292629,15441.428352442863,9618.855143885938,1492.5453337373572
99345.07306601957,16127.862322880203,7683.804349422101,3645.7022586401968
51635.106270739285,17214.60761747104,1950.2661523095644,2233.4187781344162
54189.46301430932,12103.6717952449,6040.485390776467,1713.7154235593193
97815.36142841766,11515.178643315503,4303.155785236118,4649.501893992187
79569.70884034934,17667.272218471066,4635.25912367705,1830.2295417506382
44715.37125152064,13284.378632301288,4295.422964027068,2618.668801085716
49422.7168555638,19924.406159621998,5456.250135253527,2846.9583120325506
99738.92412365142,13783.153686367197,1428.3745036998519,3308.8692883817594
53196.615963305085,17957.06886127848,2914.8759055294126,1329.1941209222396
94589.9317353738,10700.566379910633,3861.493568200666,3180.35667572109
98508.38637919238,9420.487660771149,4354.2227613439845,3518.688925206677
65608.50771420015,19843.990120153405,3291.495765018465,1660.8798977933832
45980.54484318298,7842.648592557145,9041.815798168582,2873.199327406577
45745.20115555045,16801.11599482059,5610.552676543769,2425.802692217294
86588.51004146718,5910.080251826449,7704.1352254409885,1779.965717263532
82564.91509919892,11640.226258393719,2403.8019357318585,4255.026357382855
47909.94874579287,12038.924881479925,1571.6875711086009,3506.8784669516126
72761.42529144975,10305.161905476163,161.5459921370277,4963.7143682855085
87724.70963840123,15418.816919365754,4303.545623623736,4586.668134256957
43329.11468236095,12736.527951369633,5290.113404328439,2963.5641427193186
70155.7771731483,16759.129327545957,6114.013398576419,1180.6388030368134
44205.58181935637,18410.479151979474,5412.824724843167,1581.1439399853966
82357.78478582746,13252.6142426716,260.26100474741855,3414.507224575366
76780.48733112315,5631.846488200881,4291.923607007684,4772.295089415758
53342.092014351365,18093.185619565273,9419.862601180548,2824.142510416684
85279.94524651596,17132.59826310759,9225.091016486962,2442.296722975391
42979.50202209035,5348.616142478268,2075.8717694509287,3525.2058504430033
71341.59969468963,10238.40592051267,5848.899959768279,3517.8533285565204
80854.00166828823,7323.744569104834,9883.468829041769,4461.293494244448
97040.02251424703,17207.402812393786,741.5789283607554,2410.635804659827
70003.48043449795,5166.343571919946,7448.793058972243,1708.8726798608159
43688.169588367804,14235.717642507136,9993.296822627644,3721.288592099037
99669.0972550624,19783.52347312701,3996.8139172263764,2686.1864444872663
71338.62743684766,10598.883455785759,1094.4382534660147,3153.608698635642
91487.66782871768,14541.945533968677,5942.875107031887,3184.5951947537687
81050.11022636475,8042.387292154406,7435.677723859337,2120.4480742142096
40007.667818103844,11471.42711561839,7555.765883428087,1243.2667481028354
51632.52517110312,5883.215693947587,7859.319275342741,1223.6973571700655
68687.0300886668,11998.546072652878,1312.7454043930509,3920.0102071028587
58706.50214151853,10573.853209252571,2969.1271569568103,2046.378659979868
84959.63732156157,14032.627285631852,3802.5682349162203,1793.56272143952
96131.17581070613,5684.002080783815,8610.599154076914,1053.3273617653767
55143.019154301,6109.085461656215,539.6903867892444,3140.910874055028
85048.92660237268,13423.272196865579,9902.32484300979,4262.820957507229
78656.54058974837,19060.580268492602,3873.6466343451793,3393.3038059653363
62582.69592335496,8311.684280788091,2000.717473859207,1553.5013366187763
40409.66644976747,15039.85290591884,165.87281918181372,4008.1871457520097
76780.7198707384,15776.4100448962,4547.529015227765,4884.853947789676
77560.1813637976,8740.47899882853,3400.853102909458,1039.179882105568
49601.20471583484,15972.171551772619,9973.31866826164,3594.9965036706362
70281.08024027824,16055.997017653224,869.3221310825771,1507.4450091805143
98762.90576086755,7541.052511658105,3809.9078105515096,2690.5029702469674
79183.91281874853,19066.121747307745,9341.219907982675,1042.0711709561847
89984.04014550819,12651.151104523375,1138.345894537941,2979.5831554797396
63677.574678076286,17867.878093116626,8335.325280257233,4797.707137585581
76663.66453976341,12809.038809498206,9790.41102129669,1907.9120493354035
88824.49002828749,16788.51559167107,8583.848566035012,2189.706991794163
65663.05868232675,6141.19758721739,4802.726289129634,1885.0817304413345
82499.81396336263,10096.651448533801,4147.457082526003,3308.536692726462
90997.4090586981,6525.788820886892,8931.994865713308,3779.6777932084324
74903.12589725378,10663.390571422231,2947.59908234381,2390.203116500642
60246.664712705475,6874.311605171644,9372.319838714502,2501.001795005707
84173.78156898465,18277.03400354056,3631.538762765293,3760.773510606901
45569.8581240637,5223.849950649261,4730.931706240434,2160.094805023314
73304.98212904087,9175.915134494502,7226.121985236068,1800.0464161608515
72966.68211885134,13388.857146550872,5698.7853341568625,2734.4209487144
93734.53150273359,16955.908168217386,3854.6707470751885,4975.644845428424
40932.86706727604,18153.033311549414,6858.834097558488,2913.4899421618966
47622.01018315593,11779.198417104108,5572.1500145971595,1148.313239632956
57529.85938116531,7515.815520727645,2196.8331912063245,2168.6761036567414
53923.80062326256,17065.94462492671,1059.173031646774,4628.127925881719
40300.93176265412,12831.58185741423,3821.4852053950244,3075.2918987558714
81794.4496164214,9223.535004373753,2708.2276361924264,1039.3177265306051
53676.58104763048,14060.5111637007,3831.177344034367,4387.843221444065
75651.48164613513,5637.401887636443,4344.249648989885,1587.506681899919
99454.11908131844,8817.40637059959,2961.1620793417214,2100.0572597374176
43116.246586836096,16474.418065267404,4016.1800210728084,3818.6215382322284
47909.04508141283,7601.155288697148,7821.893657794339,1770.190294914185
53999.68771161558,8265.642753134809,8516.67179301544,4332.123598107057
90841.78850758605,11324.883945481992,2704.6433683331916,4502.101057736874
90836.83523101345,11138.380673646465,1367.0797447880823,1616.163981277765
40773.33086080325,10036.314079045584,2797.5917953816142,3304.355478349851
66407.45416356213,19676.512114961213,9620.284471017365,2864.8505897465575
46484.639306876816,18099.342851955756,2670.42021551546,2674.289028000272
68140.27453881707,13411.477977931581,40.36375730725017,3550.2144184601934
47259.83560303799,6692.47883745113,5497.719303605871,2496.5969957068123
73547.22699480875,10890.771287807052,6986.652316348983,4911.030904561232
51454.68604884493,9546.151554045224,5420.41140254898,4430.855895139776
54791.942104448026,8521.034173007964,2022.9701348886897,2160.850015641114
68127.4579165066,13278.374539855895,1026.3298001213461,2375.562626257941
69997.20058129827,14676.498160342091,3312.3215148680742,1799.4447337114939
79115.02745491674,15310.115994717575,5222.4533907763,1182.6863643011002
52874.59061481336,15556.339563255093,6472.847349719834,4553.498585326046
63900.23943126918,11277.677150300377,3423.369521426244,3674.697269740918
75305.7920357929,19328.28706312395,5893.86638012561,1930.8171782139793
46151.188492202964,9844.492589239482,190.17155519566288,2635.1796549842193
92353.80755556811,5731.482318178508,7727.857549648301,4369.796359172557
49774.48223658809,9438.625101223623,9101.297134535029,2837.9526274142
45516.43425589537,13475.594772083585,6082.659145206259,3513.5992027615066
84432.32493894463,12436.64104608534,1797.7894800188633,2933.505448850524
57965.020743627596,9310.884817166127,1101.1189870905257,2435.748761896617
68424.07350226272,9086.168829514418,5214.283532974396,1080.4621132278007
95603.91603464278,15266.330977548654,1952.3225260152167,2938.2075193172404
54168.315960962995,17467.214321776133,2142.3111756322664,3670.5905492725265
40283.430340666855,13786.882816595213,2180.3152493248335,1806.4970387871845
96545.84706860161,10805.438469664081,3086.013137186313,3016.472534229636
49187.095935139994,6687.306787775327,1580.5781246811757,1884.2004008232539
78482.01611596745,8567.776373355473,5082.688976507284,1920.853791491945
60981.705410871175,16067.23976043753,4020.0924533114226,3182.432574356702
91527.51213249733,19821.800187630663,4679.48954245386,4371.955314531632
52627.905242010274,11452.873765638804,4969.0029872622845,4451.469451318574
91469.09228718444,13482.594690246418,6091.120874375679,2278.2220782251234
76198.4294060787,16244.153217912686,5213.83497025988,2719.477271909108
68754.02346320814,9882.222529339764,3005.301529155684,4958.197201322009
86051.6240253239,18945.449960880473,4787.575808738844,2514.451731582174
84125.24953499035,18063.83553583848,9091.039265745852,1601.3249659715436
67683.80392831002,14206.950726130473,9860.401999598686,3579.108054303712
59368.84080238531,12279.038921271931,5392.3268390246885,1017.0773019347772
63474.784810623154,17710.09848875359,6286.994821036731,3810.6366951193904
61005.922646889354,8514.966492190453,4783.856741356237,2304.0893501037435
62730.52573678786,14887.944721667625,2843.5515645102073,3003.113626814241
57332.85881682601,12317.987713586752,9920.412353460604,4875.26007810661
92504.2886107292,14137.41216713016,5078.395394735466,1426.1404125308088
66968.7098838021,17196.84918236814,9839.133332866155,4169.708679619986
67926.96871765719,15435.58031033326,6001.618807700851,1949.4242310944996
44180.83737357131,10330.65601735171,9478.642056574874,3000.956687740346
69257.67486058548,6465.498730721869,9138.582772185027,1902.1927204544945
58231.12714998337,17682.190399642637,8255.636209779315,4777.879801192908
63936.71625609115,12930.301617091693,4274.590759927379,3810.724508217304
54368.96485199816,19026.558183721412,900.5522814192046,2798.3952884772425
70021.53588238932,9470.848964551973,7190.661739738947,4214.863558280658
